ROUTE_PAYMENT_MES_AV=7.636933333333334	7.6878	7.493100000000001	7.729900000000001	0.010639415555555509	0.020688027777777757	0.005615109444444385	7.520210900758983	7.753655765907686
ROUTE_PAYMENT_MES_AV_SUCC=7.638294060683726	7.691796008869179	7.4886685552407934	7.7344176179412045	0.011496662866174573	0.022387791879052963	0.006051098359735377	7.516960388431412	7.75962773293604
ROUTE_PAYMENT_HOPS_AV=3.922066666666666	3.9544999999999995	3.8408999999999995	3.9707999999999997	0.003338295555555558	0.006588027777777733	0.001713429444444471	3.8566847216404785	3.9874486116928534
ROUTE_PAYMENT_HOPS_AV_SUCC=3.921222475649501	3.9559564603910498	3.8353905301497364	3.972320436407718	0.0037281913859829887	0.0073671228682745385	0.0019087256448372138	3.8521278062256052	3.9903171450733965
ROUTE_PAYMENT_SUCCESS_DIRECT=0.9901666666666666	0.9899	0.9884	0.9922	2.4422222222222466E-6	1.5961111111111517E-6	4.134444444444437E-6	0.9883982360169201	0.9919350973164132
ROUTE_PAYMENT_SUCCESS=0.9901666666666666	0.9899	0.9884	0.9922	2.4422222222222466E-6	1.5961111111111517E-6	4.134444444444437E-6	0.9883982360169201	0.9919350973164132
ROUTE_PAYMENT_FEE_AV=2.7420206210546567	2.763222212100011	2.6784020276151876	2.7844376234487718	0.0020986783287244245	0.0040473254312164576	0.0011243547774784084	2.6901802163892232	2.79386102572009
ROUTE_PAYMENT_FEE_MED=4.910916904200904	5.853926047407365	2.962855150466676	5.915969514728671	1.8981138634872459	3.794944596362076	0.9496984970498314	3.3518793572965535	6.469954451105254
ROUTE_PAYMENT_FEE_Q1=1.9940688665968171	1.9943694411291428	1.992756824832922	1.995080333828387	9.449548667424785E-7	1.7214535902052564E-6	5.567055050110896E-7	1.9929688455945815	1.9951688875990528
ROUTE_PAYMENT_FEE_Q3=3.0416783825415123	3.047456338621718	3.0248920490390563	3.0526867599637617	1.4545004746371857E-4	2.8178099245567887E-4	7.72845749677384E-5	3.028030905334636	3.0553258597483888
