0.0	0.0019949999999999994	0.0018	7.0E-4	0.0045	7.654749999999996E-7	4.1694166666666594E-7	1.2882750000000008E-6	0.0016115519096409523	0.0023784480903590467
1.0	0.0036050000000000014	0.0037	0.0021	0.0051	3.914750000000001E-7	4.1082500000000154E-7	3.721249999999987E-7	0.003330783811564672	0.0038792161884353307
2.0	0.077935	0.0774	0.0745	0.0835	6.582275000000003E-6	4.383225000000015E-6	9.880849999999985E-6	0.0768105786457026	0.0790594213542974
3.0	0.27468499999999996	0.2755	0.2608	0.2865	4.4686275E-5	4.6743224999999626E-5	4.2629325000000376E-5	0.27175526627455665	0.27761473372544326
4.0	0.25297000000000003	0.2533	0.2461	0.2635	2.0766100000000015E-5	2.3156011111111343E-5	1.881071818181802E-5	0.25097281385744846	0.2549671861425516
5.0	0.14630000000000004	0.1462	0.1384	0.153	1.4947999999999998E-5	1.2209166666666861E-5	1.9056249999999697E-5	0.14460553493987044	0.14799446506012964
6.0	0.07871500000000001	0.0785	0.0713	0.0859	1.4630274999999994E-5	1.2136225000000031E-5	1.8371349999999934E-5	0.07703863988892602	0.08039136011107399
7.0	0.041095000000000007	0.0414	0.0364	0.0448	5.460475E-6	6.173025000000026E-6	4.877479545454522E-6	0.04007086717755948	0.042119132822440536
8.0	0.02516	0.0245	0.023	0.0295	3.2324000000000006E-6	1.8814333333333297E-6	5.258850000000005E-6	0.02437204099599027	0.025947959004009726
9.0	0.017335	0.0175	0.0137	0.02	2.7232750000000006E-6	3.378224999999999E-6	2.1874068181818202E-6	0.01661175269651384	0.01805824730348616
10.0	0.012095	0.012	0.0098	0.0139	8.774749999999998E-7	7.321916666666667E-7	1.0953999999999993E-6	0.011684457191026319	0.012505542808973681
11.0	0.0086	0.0088	0.0074	0.0104	5.979999999999997E-7	6.711111111111108E-7	5.919999999999994E-7	0.008261084317270505	0.008938915682729495
12.0	0.007005	0.0071	0.0054	0.0083	5.69475E-7	5.824249999999999E-7	5.565250000000003E-7	0.006674266333736646	0.007335733666263354
13.0	0.005680000000000001	0.0057	0.004	0.007	4.865999999999999E-7	4.6340000000000093E-7	5.097999999999988E-7	0.005374277694631223	0.005985722305368779
14.0	0.004445	0.0044	0.0034	0.0058	5.564749999999999E-7	4.787522727272729E-7	6.514694444444442E-7	0.004118063128417733	0.004771936871582267
15.0	0.003685	0.0039	0.0027	0.0045	3.06275E-7	4.4059999999999986E-7	2.1672500000000006E-7	0.0034424524747600996	0.0039275475252399
16.0	0.00327	0.0033	0.0024	0.0043	2.421E-7	2.1489999999999997E-7	2.693E-7	0.0030543554591463073	0.0034856445408536925
17.0	0.0027999999999999995	0.0028	0.0019	0.0039	2.7999999999999997E-7	3.9428571428571383E-7	2.1846153846153868E-7	0.0025680896725024946	0.0030319103274975044
