SOURCE_ROUTING_MES_AV=4.243278	4.24575	4.22326	4.25612	7.827171600000235E-5	1.4259347257143605E-4	4.3636923999999635E-5	4.239400574151673	4.2471554258483275
SOURCE_ROUTING_MES_AV_SUCC=4.371231351524335	4.371845425867507	4.361523475328404	4.376977152899824	1.1469660759799914E-5	1.338619020275721E-5	9.553131316842611E-6	4.369747069732106	4.372715633316564
SOURCE_ROUTING_HOPS_AV=4.243278	4.24575	4.22326	4.25612	7.827171600000235E-5	1.4259347257143605E-4	4.3636923999999635E-5	4.239400574151673	4.2471554258483275
SOURCE_ROUTING_HOPS_AV_SUCC=4.371231351524335	4.371845425867507	4.361523475328404	4.376977152899824	1.1469660759799914E-5	1.338619020275721E-5	9.553131316842611E-6	4.369747069732106	4.372715633316564
SOURCE_ROUTING_SUCCESS_DIRECT=0.885065	0.88634	0.87773	0.89134	1.4605424999999987E-5	1.8065091666666564E-5	1.1774788636363702E-5	0.8833900641701844	0.8867399358298156
SOURCE_ROUTING_SUCCESS=0.885065	0.88634	0.87773	0.89134	1.4605424999999987E-5	1.8065091666666564E-5	1.1774788636363702E-5	0.8833900641701844	0.8867399358298156
SOURCE_ROUTING_FEE_AV=-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-1.0
SOURCE_ROUTING_FEE_MED=-1.7	-2.0	-2.0	-1.0	0.2099999999999999	0.09000000000000005	0.48999999999999994	-1.900840235012808	-1.499159764987192
SOURCE_ROUTING_FEE_Q1=-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-1.0
SOURCE_ROUTING_FEE_Q3=-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1.0	-1.0
