0.0	0.001955	0.0015	5.0E-4	0.005	1.210475E-6	6.481916666666667E-7	2.0539E-6	0.0014728091270046686	0.0024371908729953315
1.0	0.0035250000000000004	0.0034	0.0022	0.0046	4.2587499999999997E-7	4.0562500000000025E-7	4.506249999999995E-7	0.0032389893883087557	0.003811010611691245
2.0	0.07762999999999998	0.0778	0.071	0.0867	1.1100100000000006E-5	1.133823333333322E-5	1.090526363636374E-5	0.07616982630896182	0.07909017369103813
3.0	0.276855	0.277	0.2643	0.2875	6.017747499999994E-5	6.488462500000025E-5	5.547032499999962E-5	0.2734551633277465	0.28025483667225354
4.0	0.25567000000000006	0.2553	0.2462	0.2674	3.578710000000006E-5	3.001144545454607E-5	4.2846233333332706E-5	0.2530481712168794	0.25829182878312074
5.0	0.15182999999999996	0.1525	0.1428	0.1599	2.8837099999999995E-5	2.8808499999999695E-5	2.886570000000029E-5	0.14947648557089613	0.1541835144291038
6.0	0.08050500000000001	0.0812	0.074	0.0895	1.4276474999999993E-5	1.7776900000000057E-5	1.1942858333333283E-5	0.07884903341881547	0.08216096658118455
7.0	0.03969	0.0402	0.0357	0.0444	6.024899999999999E-6	7.890600000000014E-6	4.781099999999988E-6	0.038614238505987504	0.0407657614940125
8.0	0.023904999999999996	0.0243	0.0204	0.0274	3.1644749999999995E-6	3.3426249999999856E-6	2.9863250000000124E-6	0.023125363957990648	0.024684636042009343
9.0	0.01577	0.016	0.0126	0.0184	2.1800999999999993E-6	2.8993999999999976E-6	1.700566666666668E-6	0.015122888256944753	0.016417111743055247
10.0	0.010425	0.0103	0.0081	0.0127	1.0888750000000006E-6	9.160795454545462E-7	1.3000694444444443E-6	0.009967669583342635	0.010882330416657366
11.0	0.00829	0.0084	0.0058	0.0104	1.3329E-6	1.4209000000000013E-6	1.2448999999999989E-6	0.007784012419124738	0.008795987580875263
12.0	0.006200000000000001	0.0063	0.0046	0.0074	6.000000000000002E-7	7.355555555555567E-7	4.890909090909085E-7	0.0058605180417165	0.006539481958283501
13.0	0.005035	0.0052	0.0039	0.007	5.09275E-7	4.4332500000000054E-7	5.752249999999994E-7	0.004722235644614032	0.0053477643553859686
14.0	0.004015	0.0041	0.0032	0.0053	3.422750000000001E-7	2.9062500000000034E-7	3.939249999999997E-7	0.0037585937169256575	0.004271406283074343
15.0	0.0031149999999999997	0.003	0.0021	0.0043	4.17275E-7	2.8605833333333314E-7	6.141000000000003E-7	0.0028318919252299573	0.003398108074770042
16.0	0.00286	0.0029	0.0019	0.004	2.584000000000001E-7	2.5315555555555567E-7	2.6269090909090897E-7	0.0026372142913021574	0.003082785708697843
17.0	0.0025150000000000003	0.0024	0.0018	0.004	2.9127499999999997E-7	1.5560961538461562E-7	5.432249999999996E-7	0.0022784664886321606	0.00275153351136784
18.0	0.0021999999999999997	0.0021	0.0014	0.0031	2.3199999999999999E-7	1.6249999999999982E-7	3.3625000000000033E-7	0.0019889015395603274	0.002411098460439672
19.0	0.0017299999999999996	0.0018	0.0013	0.0023	8.409999999999999E-8	8.00999999999998E-8	8.810000000000019E-8	0.0016029018961589115	0.0018570981038410876
20.0	0.0016250000000000001	0.0018	6.0E-4	0.0023	1.8387499999999997E-7	2.44513888888889E-7	1.3426136363636355E-7	0.001437067272674502	0.0018129327273254982
21.0	0.0015399999999999997	0.0016	8.0E-4	0.0021	1.1539999999999996E-7	1.2879999999999983E-7	1.0200000000000015E-7	0.0013911173885237094	0.00168888261147629
22.0	0.0013300000000000002	0.0013	8.0E-4	0.0021	1.221E-7	8.635454545454557E-8	1.6578888888888868E-7	0.0011768563811319587	0.0014831436188680418
23.0	0.00122	0.0013	7.0E-4	0.002	9.560000000000002E-8	8.659999999999997E-8	1.0460000000000005E-7	0.001084490413623242	0.0013555095863767579
24.0	0.00105	0.0011	3.0E-4	0.0015	7.450000000000001E-8	1.1499999999999997E-7	4.750000000000002E-8	9.303757549658097E-4	0.0011696242450341902
25.0	9.85E-4	0.001	5.0E-4	0.0018	1.09275E-7	8.93361111111111E-8	1.2558863636363633E-7	8.401223205597218E-4	0.0011298776794402782
26.0	9.050000000000001E-4	9.0E-4	5.0E-4	0.0016	5.8474999999999986E-8	3.485833333333336E-8	9.389999999999995E-8	7.99019445179788E-4	0.0010109805548202122
27.0	8.95E-4	9.0E-4	3.0E-4	0.0018	1.19475E-7	1.04125E-7	1.3482500000000002E-7	7.435115251908581E-4	0.0010464884748091418
28.0	7.5E-4	7.0E-4	1.0E-4	0.0016	1.0549999999999999E-7	8.249999999999999E-8	1.336111111111111E-7	6.076467773459273E-4	8.923532226540727E-4
29.0	6.150000000000001E-4	6.0E-4	3.0E-4	0.001	3.8275000000000004E-8	2.814166666666669E-8	5.347499999999997E-8	5.292570002857377E-4	7.007429997142625E-4
30.0	7.050000000000001E-4	7.0E-4	3.0E-4	0.0013	7.5475E-8	5.685833333333339E-8	1.0339999999999993E-7	5.845955233390387E-4	8.254044766609615E-4
31.0	7.4E-4	8.0E-4	1.0E-4	0.0016	1.124E-7	1.0960000000000002E-7	1.1520000000000001E-7	5.930653478583082E-4	8.869346521416918E-4
32.0	5.65E-4	5.0E-4	3.0E-4	0.0011	3.7274999999999995E-8	2.0679545454545446E-8	5.755833333333336E-8	4.80384504965107E-4	6.496154950348929E-4
33.0	5.049999999999999E-4	5.0E-4	0.0	0.0011	7.247499999999998E-8	5.427499999999994E-8	9.977500000000004E-8	3.870127210246799E-4	6.229872789753199E-4
