0.0	0.001905	0.0018	8.0E-4	0.0046	9.124749999999999E-7	4.177173076923077E-7	1.8313107142857142E-6	0.0014863495515349352	0.002323650448465065
1.0	0.0033999999999999994	0.0035	0.0025	0.0045	3.2899999999999994E-7	3.4777777777777714E-7	3.1363636363636414E-7	0.0031486151953677385	0.0036513848046322603
2.0	0.077525	0.0777	0.071	0.0851	9.666875000000002E-6	8.670624999999995E-6	1.0663125000000015E-5	0.07616235061369404	0.07888764938630595
3.0	0.28975	0.2896	0.2738	0.3052	4.57485000000001E-5	3.7539166666666803E-5	5.806250000000007E-5	0.28678564983849747	0.29271435016150255
4.0	0.25412	0.2536	0.2368	0.2669	4.975060000000003E-5	3.660301538461546E-5	7.416754285714278E-5	0.2510287065412679	0.2572112934587321
5.0	0.14972999999999997	0.1498	0.1419	0.1564	1.7268099999999998E-5	1.774009999999979E-5	1.6796100000000203E-5	0.14790877605770184	0.1515512239422981
6.0	0.078935	0.0805	0.073	0.0869	1.5176274999999999E-5	1.6430669444444483E-5	1.4149952272727244E-5	0.07722764564252174	0.08064235435747827
7.0	0.04111	0.0418	0.0362	0.0486	6.9538999999999945E-6	6.026499999999996E-6	7.88129999999999E-6	0.03995427290764645	0.04226572709235355
8.0	0.023499999999999997	0.0235	0.0203	0.0297	5.870000000000001E-6	4.52999999999999E-6	7.210000000000012E-6	0.022438157450466404	0.02456184254953359
9.0	0.015545000000000003	0.0156	0.0125	0.0176	1.3984750000000002E-6	2.0992750000000063E-6	9.312749999999964E-7	0.015026715253938536	0.01606328474606147
10.0	0.010815000000000002	0.0109	0.0083	0.0126	1.063275E-6	1.2230250000000022E-6	9.035249999999976E-7	0.010363077592943215	0.011266922407056788
11.0	0.008195	0.0082	0.0071	0.01	5.444750000000001E-7	4.871499999999988E-7	5.826916666666675E-7	0.007871607424327643	0.008518392575672355
12.0	0.006169999999999999	0.0062	0.0049	0.0072	4.0210000000000003E-7	5.323999999999989E-7	3.1523333333333385E-7	0.005892087481390276	0.006447912518609723
13.0	0.005169999999999999	0.0052	0.0042	0.0063	3.401E-7	3.0929999999999926E-7	3.709000000000007E-7	0.004914409687194525	0.0054255903128054735
14.0	0.00356	0.0034	0.0024	0.0048	3.014E-7	2.0626666666666653E-7	4.4410000000000017E-7	0.003319390540501833	0.0038006094594981664
15.0	0.003335	0.0032	0.0026	0.0049	3.3127499999999995E-7	1.909749999999999E-7	5.41725E-7	0.0030827475431239567	0.003587252456876043
16.0	0.002495	0.0025	0.0016	0.0036	2.434749999999999E-7	2.2713611111111096E-7	2.5684318181818185E-7	0.002278743952685711	0.0027112560473142888
17.0	0.0021800000000000005	0.0022	0.0015	0.0028	1.336E-7	1.5351111111111146E-7	1.1730909090909062E-7	0.0020198067167450525	0.0023401932832549485
18.0	0.00199	0.002	0.0013	0.0027	1.2290000000000002E-7	1.8238571428571435E-7	9.086923076923077E-8	0.0018363555012374344	0.0021436444987625656
19.0	0.0016550000000000002	0.0017	9.0E-4	0.0023	1.7147500000000002E-7	1.8202500000000012E-7	1.6092499999999983E-7	0.0014735146892996573	0.0018364853107003432
20.0	0.001375	0.0013	7.0E-4	0.0022	1.1787499999999999E-7	7.104166666666667E-8	1.8812500000000005E-7	0.0012245293051787159	0.001525470694821284
21.0	0.00124	0.0014	5.0E-4	0.0019	1.804E-7	1.8880000000000002E-7	1.72E-7	0.0010538515860932466	0.0014261484139067534
22.0	0.0011350000000000002	0.0012	4.0E-4	0.0019	1.00275E-7	9.522500000000007E-8	1.0532499999999992E-7	9.962166364437008E-4	0.0012737833635562996
23.0	9.949999999999998E-4	0.0011	4.0E-4	0.0015	1.1447499999999997E-7	1.6127499999999986E-7	8.327500000000008E-8	8.467152806254129E-4	0.0011432847193745866
24.0	9.049999999999999E-4	9.0E-4	2.0E-4	0.0015	8.447500000000005E-8	8.202499999999993E-8	8.74694444444445E-8	7.776188475479986E-4	0.0010323811524520013
25.0	9.95E-4	0.001	5.0E-4	0.0014	7.847500000000002E-8	8.846944444444445E-8	7.029772727272726E-8	8.722259066415068E-4	0.0011177740933584932
26.0	7.099999999999998E-4	7.0E-4	3.0E-4	0.0012	7.089999999999999E-8	6.119090909090901E-8	8.276666666666674E-8	5.933017909306229E-4	8.266982090693767E-4
27.0	6.299999999999999E-4	7.0E-4	1.0E-4	0.001	4.7100000000000005E-8	6.312222222222219E-8	3.3990909090909125E-8	5.348844492209607E-4	7.251155507790392E-4
28.0	5.750000000000001E-4	6.0E-4	2.0E-4	9.0E-4	3.287500000000001E-8	3.3625000000000025E-8	3.2124999999999965E-8	4.955353537728884E-4	6.544646462271118E-4
29.0	6.6E-4	7.0E-4	2.0E-4	0.0011	5.440000000000001E-8	5.820000000000001E-8	5.060000000000001E-8	5.577789062864225E-4	7.622210937135775E-4
30.0	6.400000000000002E-4	7.0E-4	2.0E-4	0.0011	5.0400000000000015E-8	5.4800000000000054E-8	4.5999999999999955E-8	5.416087808795928E-4	7.383912191204075E-4
31.0	5.55E-4	5.0E-4	3.0E-4	8.0E-4	2.1475000000000005E-8	1.8206818181818193E-8	2.5469444444444435E-8	4.907744754789812E-4	6.192255245210189E-4
32.0	5.95E-4	7.0E-4	1.0E-4	9.0E-4	3.8475000000000005E-8	4.813611111111111E-8	3.057045454545453E-8	5.09033273878785E-4	6.809667261212151E-4
33.0	3.75E-4	4.0E-4	0.0	8.0E-4	3.6875000000000004E-8	3.673611111111112E-8	3.6988636363636364E-8	2.9083973621714344E-4	4.591602637828566E-4
