ROUTE_PAYMENT_MES_AV=10.550000000000002	10.710000000000003	9.770000000000003	11.170000000000002	0.3394666666666661	0.608399999999999	0.20499999999999954	9.890683397583363	11.209316602416642
ROUTE_PAYMENT_MES_AV_SUCC=12.308257320022024	13.34920634920635	9.529411764705882	14.046153846153844	3.9419472790670382	7.7219826203002775	2.051929608450419	10.061527498906905	14.554987141137143
ROUTE_PAYMENT_HOPS_AV=2.8066666666666666	2.79	2.6499999999999995	2.98	0.01828888888888894	0.01241111111111119	0.030044444444444447	2.6536322527204828	2.9597010806128505
ROUTE_PAYMENT_HOPS_AV_SUCC=3.231615552203788	3.2222222222222223	3.0461538461538464	3.426470588235295	0.024150921375312443	0.017242139529548787	0.03796848506683976	3.055757484854576	3.4074736195530004
ROUTE_PAYMENT_SUCCESS_DIRECT=0.6533333333333333	0.65	0.63	0.68	4.22222222222223E-4	2.777777777777773E-4	7.111111111111144E-4	0.6300810295844651	0.6765856370822015
ROUTE_PAYMENT_SUCCESS=0.6533333333333333	0.65	0.63	0.68	4.22222222222223E-4	2.777777777777773E-4	7.111111111111144E-4	0.6300810295844651	0.6765856370822015
ROUTE_PAYMENT_FEE_AV=1.5170882271387638	1.389421471279812	1.1578366736513113	2.004006536485168	0.1274833064038192	0.07268023961734857	0.23708943997676038	1.1130503288004554	1.9211261254770722
ROUTE_PAYMENT_FEE_MED=2.366174275449138	2.3156733473026225	2.004006536485168	2.778842942559624	0.10133708123489306	0.06685790744496706	0.1702954288147451	2.0059444732061973	2.726404077692079
ROUTE_PAYMENT_FEE_Q1=1.3499554585843565	1.080265457364799	0.9655943819031026	2.004006536485168	0.21608298217619692	0.11023306701268884	0.42778281250321315	0.8239312562488625	1.8759796609198505
ROUTE_PAYMENT_FEE_Q3=1.684220995693171	1.6985774851948254	1.3500789653995198	2.004006536485168	0.07137326576640142	0.11165089640876338	0.05123445044522045	1.3819035368477781	1.986538454538564
