0	0.0
1	0.0014108636501058147
2	0.10541166985790587
3	0.3338708052000403
4	0.28801773657160135
5	0.15338103396150357
6	0.0694346467802076
7	0.02519399375188955
8	0.009876045550740703
9	0.004333366925325002
10	0.0023178474251738385
11	0.0012093117000906983
12	7.054318250529074E-4
13	5.03879875037791E-4
14	3.023279250226746E-4
15	1.007759750075582E-4
16	4.031039000302328E-4
17	3.023279250226746E-4
18	2.015519500151164E-4
19	0.0
20	2.015519500151164E-4
21	4.031039000302328E-4
22	0.0
23	0.0
24	1.007759750075582E-4
25	1.007759750075582E-4
26	1.007759750075582E-4
27	1.007759750075582E-4
28	1.007759750075582E-4
29	0.0
30	1.007759750075582E-4
31	0.0
32	1.007759750075582E-4
33	1.007759750075582E-4
34	0.0
35	0.0
36	3.023279250226746E-4
37	1.007759750075582E-4
38	0.0
39	0.0
40	2.015519500151164E-4
41	1.007759750075582E-4
42	1.007759750075582E-4
43	1.007759750075582E-4
44	0.0
45	0.0
46	0.0
47	1.007759750075582E-4
48	0.0
49	0.0
50	0.0
51	0.0
52	1.007759750075582E-4
53	0.0
54	0.0
55	1.007759750075582E-4
56	0.0
57	0.0
58	0.0
59	0.0
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	1.007759750075582E-4
71	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	1.007759750075582E-4
80	0.0
81	0.0
82	0.0
83	1.007759750075582E-4
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	1.007759750075582E-4
